ADMN,Distributor,Distributor.Tab.Events,OR
ADMN,Distributor,Distributor.Q.AllDistributors,OR
ADMN,ARInvoice,OPENCONSTUTUENT,OR
ADMN,CommunicationLog,STEPS,OR
ADMN,Customer,MAINCUSTOMERS,OR
ADMN,Customs.Declaration,DECLARATIONPYORDER,OR
ADMN,Customs.Declaration,DECLARATIONPHCHECK,OR
ADMN,Customs.Declaration,DECLARATIONSHEET,OR
ADMN,Report,EXPECTEDINCOMEREPORT,OR
ADMN,User,DISTRIBUTOR,OR
ADMN,TenantManagement,SYSDISENABLED,OR
ADMN,TenantManagement,AWB.MESSAGING.STOCK,OR
ADMN,General,EXCHANGERATE,OR
ADMN,General,INTERFACEMANAGEMENT,OR
ADMN,General,ITEM,OR
ADMN,General,NOTIFICATIONDEFINITION,OR
ADMN,Customs.CustomsSetting,READ,OR
ADMN,Customs.CustomsSetting,UPDATE,OR
ADMN,Customs.Declaration,TAPAGS,OR
ADMN,Customs.PaymentOrder,DEFICIT,OR
ADMN,Customs.PaymentOrder,DEPOSIT,OR
ADMN,General,CUSTOMSETTING,OR
ADMN,Customs.CustomsHouseType,READ,OR
ADMN,Customs.CustomsHouseType,UPDATE,OR
ADMN,Customs.ItemGovernmentProcedureType,READ,OR
ADMN,Customs.CustomsBookType,READ,OR
ADMN,Customs.PaymentType,READ,OR
ADMN,Customs.SalesTaxExemptionType,READ,OR
ADMN,Customs.Declaration,SENDDECLARATION,OR
ADMN,Customs.Declaration,COMMUNICATIONS,OR
ADMN,Customs.CustomsVendor,COMMUNICATIONS,OR
ADMN,Customs.Declaration,TAXES,OR
ADMN,Customs.PaymentOrder,READ,OR
ADMN,Customs.PaymentOrder,GENERAL,OR
ADMN,Customs.PaymentOrder,EVENTS,OR
ADMN,Customs.PaymentOrder,PAYMENTORDERS,OR
ADMN,Customs.PaymentOrder,NEW,OR
ADMN,Customs.PaymentOrder,UPDATE,OR
ADMN,Customs.Client,GENERAL,OR
ADMN,Customs.Client,EVENTS,OR
ADMN,Customs.Client,CLIENTS,OR
ADMN,Customs.Client,NEW,OR
ADMN,Customs.Client,ADDRESSES,OR
ADMN,Customs.PaymentOrder,SENDPAYMENTORDER,OR
ADMN,Customs.Declaration,PAYMENTS,OR
ADMN,Customs.CustomsVendor,SAVEVENDOR,OR
ADMN,General,CUSTOMBANK,OR
ADMN,Customs.CustomBank,READ,OR
ADMN,Customs.CustomBank,GENERAL,OR
ADMN,Customs.CustomBank,EVENTS,OR
ADMN,Customs.CustomBank,CUSTOMBANKS,OR
ADMN,Customs.CustomBank,NEW,OR
ADMN,Customs.CustomBank,UPDATE,OR
ADMN,Customs.PaymentOrder,COMMUNICATIONS,OR
ADMN,Activity,NEW,OR
ADMN,Activity,READ,OR
ADMN,Activity,UPDATE,OR
ADMN,Activity,Activity.Q.MyOpenActivities,OR
ADMN,Activity,Activity.Q.AllOpenActivities,OR
ADMN,Activity,Activity.Q.MyClosedActivities,OR
ADMN,Activity,Activity.Q.AllClosedActivities,OR
ADMN,Activity,Activity.Tab.General,OR
ADMN,Activity,Activity.Tab.Events,OR
ADMN,Activity,MarkAsComplete,OR
ADMN,Activity,Cancel,OR
ADMN,Opportunity,NEW,OR
ADMN,Opportunity,READ,OR
ADMN,Opportunity,UPDATE,OR
ADMN,Opportunity,Opportunity.Q.MyOpenOpportunities,OR
ADMN,Opportunity,Opportunity.Q.AllOpenOpportunities,OR
ADMN,Opportunity,Opportunity.Q.MyClosedOpportunities,OR
ADMN,Opportunity,Opportunity.Q.AllClosedOpportunities,OR
ADMN,Opportunity,Opportunity.Tab.Overview,OR
ADMN,Opportunity,Opportunity.Tab.DocsOut,OR
ADMN,Opportunity,Opportunity.Tab.DocsIn,OR
ADMN,Opportunity,Opportunity.Tab.Events,OR
ADMN,Opportunity,CloseAsWon,OR
ADMN,Opportunity,CloseAsLost,OR
ADMN,Customs.Vehicle,EVENTS,OR
ADMN,Customs.Vehicle,GENERAL,OR
ADMN,Customs.Vehicle,MOREDETAILS,OR
ADMN,Customs.Vehicle,OWNERSAFETY,OR
ADMN,Customs.Vehicle,VEHICLES,OR
ADMN,DocumentType,COPIES,OR
ADMN,DocumentType,PRINTINGOPTIONS,OR
ADMN,DocumentType,SHAREDLOGISTICS,OR
ADMN,TenantManagement,EnableTenantManagementEdit,OR
ADMN,User,User.Query.ActiveNotLicensed,OR
ADMN,LeadSource,READ,OR
ADMN,LeadSource,UPDATE,OR
ADMN,LeadSource,ALLLEADSOURCES,OR
ADMN,LeadSource,LeadSource.Tab.General,OR
ADMN,LeadSource,LeadSource.Tab.Events,OR
ADMN,General,LEADSOURCES,OR
ADMN,Competitor,NEW,OR
ADMN,Competitor,READ,OR
ADMN,Competitor,UPDATE,OR
ADMN,Competitor,ALLCOMPETITORS,OR
ADMN,Competitor,Competitor.Tab.General,OR
ADMN,Competitor,Competitor.Tab.Events,OR
ADMN,General,COMPETITORS,OR
ADMN,Customer,SHAREDLOGISTIC,OR
ADMN,General,SHAREDLOGISTICS,OR
ADMN,General,MOVETYPES,OR
ADMN,General,REPORTS,OR
ADMN,TenantManagement,INACTIVETENANTMGS,OR
ADMN,TenantManagement,TRAILTENANTMGS,OR
ADMN,TenantManagement,PAYINGTENANTMGS,OR
ADMN,ErrorLog,ALLERRORLOG,OR
ADMN,MoveType,GENERAL,OR
ADMN,MoveType,ALLMOVETYPES,OR
ADMN,MoveType,NEW,OR
ADMN,MoveType,UPDATE,OR
ADMN,MoveType,READ,OR
ADMN,Report,READ,OR
ADMN,Report,GENERAL,OR
ADMN,Report,EVENTS,OR
ADMN,Report,ALLREPORTS,OR
ADMN,Report,NEW,OR
ADMN,Report,UPDATE,OR
ADMN,Report,TEMPLATE,OR
ADMN,Shipment,ALLMASTERS,OR
ADMN,General,CUSTOMS,OR
ADMN,Customs.PhysicalCheck,READ,OR
ADMN,Customs.PhysicalCheck,GENERAL,OR
ADMN,Customs.PhysicalCheck,EVENTS,OR
ADMN,Customs.PhysicalCheck,BYUPCOMINGCHECK,OR
ADMN,Customs.PhysicalCheck,NEW,OR
ADMN,Customs.PhysicalCheck,UPDATE,OR
ADMN,General,CRM,OR
ADMN,General,CHAMP,OR
ADMN,TenantManagement,NOTRECURRINGTENANTS,OR
ADMN,TenantManagement,STATISTICS,OR
ADMN,Industry,NEW,OR
ADMN,Industry,READ,OR
ADMN,Industry,UPDATE,OR
ADMN,Industry,ALLINDUSTRIES,OR
ADMN,Industry,Industry.Tab.General,OR
ADMN,Industry,Industry.Tab.Events,OR
ADMN,General,INDUSTRIES,OR
ADMN,Opportunity,Opportunity.Tab.Products,OR
ADMN,General,ERRORLOG,OR
ADMN,Customs.Client,READ,OR
ADMN,Customs.Client,UPDATE,OR
